drug_name,SMILES,phase2_score,signed_score,net_positive,n_papers,models,confidence,final_score
buprenorphine,Cc1ccc2c(c1)[C@H](NC(=O)[C@@H](C)Sc1ccccc1)CC(C)(C)O2,0.0,0.0,0.0,0.0,,0.0,0.0
hydroxycarbamide,Cc1cccc(-c2noc(CNC(=O)CCSc3ccc(Cl)cc3)n2)c1,0.0,0.0,0.0,0.0,,0.0,0.0
amantadine,Cc1ccccc1OC[C@H](C)NC(=O)CSCc1ccc([N+](=O)[O-])cc1,0.0,0.0,0.0,0.0,,0.0,0.0
fluoxetine,Cc1nc(N)ncc1C(=O)N1CC[C@@H]1c1ccc(F)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
oxazepam,Cc1ncsc1CCC(=O)N[C@@H](c1cnn(C)c1)C1CC(O)C1,0.0,0.0,0.0,0.0,,0.0,0.0
metoprolol,Cn1c(C(=O)N2CCCC[C@H]2c2cccnc2)cc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
praziquantel,NC(=O)C[C@@H](c1ccc(O)cc1)c1oc(CN2CCOCC2)cc(=O)c1O,0.0,0.0,0.0,0.0,,0.0,0.0
tetrabenzine,NC[C@@H]1[C@@H](c2ccc3c(c2)OCO3)[C@@H]1S(=O)(=O)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
mefloquine,O=C(/C(=C/c1ccco1)c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
thc,O=C(CCN1C(=O)CC2(CCCC2)C1=O)NC[C@@H]1C[C@H]2C=C[C@@H]1C2,0.0,0.0,0.0,0.0,,0.0,0.0
mirtazapine,O=C(CCc1nc(-c2ccncc2)no1)NC[C@@H]1C[C@@H]2C=C[C@@H]1C2,0.0,0.0,0.0,0.0,,0.0,0.0
miloxacin,COn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0.0,0.0,0.0,0.0,,0.0,0.0
chembl243790,CCS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
prazosin,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0.0,0.0,0.0,0.0,,0.0,0.0
ketamine,O=C(NCCSc1ccc(Cl)cc1)/C(=C/c1ccco1)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
doxepin,O=C(NCc1nc(-c2ccc(Cl)cc2)no1)c1ccc(CN2CCOCC2)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
bromazepam,O=C(N[C@@H](Cc1ccccn1)C1CC(O)C1)c1n[nH]c2ccccc12,0.0,0.0,0.0,0.0,,0.0,0.0
sulphur hexafluoride,O=C(Nc1ccc(OC2CCCC2)cc1)c1cc2c(ccc3ccccc32)o1,0.0,0.0,0.0,0.0,,0.0,0.0
nortriptyline,O=C(O)CC[C@]1(CCC(=O)NCc2cc3cc(F)ccc3[nH]2)CCC(=O)N1,0.0,0.0,0.0,0.0,,0.0,0.0
amikacin,O=C(c1ccc(CSc2ccccn2)cc1)N1CCC[C@H]1c1ccccn1,0.0,0.0,0.0,0.0,,0.0,0.0
flunitrazepam,O=C(c1cccc(OC(F)F)c1)N1CCn2nc([C@@H](O)C3CC3)cc2C1,0.0,0.0,0.0,0.0,,0.0,0.0
meprobamate,O=C1CCC(C(=O)N[C@@H](c2ccc(F)cc2)C2CC(O)C2)=NN1,0.0,0.0,0.0,0.0,,0.0,0.0
chlorzoxazone,O=C[C@@H]1[C@@H](S(=O)(=O)c2ccc(Cl)cc2)[C@H]1c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
bcnu,O=S(=O)(c1ccc(Cl)cc1)[C@@H]1[C@H](CO)[C@H]1c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
abacavir,OC1CCN(c2ccnc(N[C@H](c3ccccn3)C3CC(O)C3)n2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
ethchlorvynol,C#CC(O)(C=CCl)CC,0.0,0.0,0.0,0.0,,0.0,0.0
nivazol (nivacortol),C#CC1(O)CCC2C3CCC4=Cc5c(cnn5-c5ccc(F)cc5)CC4(C)C3CCC21C,0.0,0.0,0.0,0.0,,0.0,0.0
"3-[1-[3,3-bis(4-fluorophenyl)propyl]piperidin-4-yl]-1h-benzimidazol-2-one",O=c1[nH]c2ccccc2n1C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
napamezole,C1=C(CC2=NCCN2)CCc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
fenharmane,C1=CCC2=C3C(=NC2=C1)CCNC3Cc1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
xorphanol,C=C1CC(C)C2C3Cc4ccc(O)cc4C2(CCN3CC2CCC2)C1,0.0,0.0,0.0,0.0,,0.0,0.0
isoprednidene,C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
ft-0697029,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
acrocinonide,C=CC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
"n-[3-(dimethylamino)propyl]-n-(ethylcarbamoyl)-7-prop-2-enyl-6,6a,8,9,10,10a-hexahydro-4h-indolo[4,3-fg]quinoline-9-carboxamide",C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,0.0,0.0,0.0,0.0,,0.0,0.0
brl52656,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,0.0,0.0,0.0,0.0,,0.0,0.0
"(4r,4as,7ar,12bs)-4a,9-dihydroxy-3-prop-2-enyl-2,4,5,6,7a,13-hexahydro-1h-4,12-methanobenzofuro[3,2-e]isoquinoline-7-one",C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0.0,0.0,0.0,0.0,,0.0,0.0
nalorphine,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0.0,0.0,0.0,0.0,,0.0,0.0
alletorphine,C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2C(C)(O)CCC)C1C5,0.0,0.0,0.0,0.0,,0.0,0.0
fursutiamine,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,0.0,0.0,0.0,0.0,,0.0,0.0
dibenzoyl thiamine,CC(=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,0.0,0.0,0.0,0.0,,0.0,0.0
bisbentiamine,CC(=C(CCOC(=O)c1ccccc1)SSC(CCOC(=O)c1ccccc1)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,0.0,0.0,0.0,0.0,,0.0,0.0
benfotiamine,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,0.0,0.0,0.0,0.0,,0.0,0.0
cycotiamine,CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,0.0,0.0,0.0,0.0,,0.0,0.0
spirilene,CC(=CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
1879-77-2,CC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
ft-0661485,CC(=O)C1(O)C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.0,0.0,0.0,0.0,,0.0,0.0
fluoromethalone,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
mls002608668,CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
akos024333779,CC(=O)C1CCC2C3CC(O)C45CC4CCC5(C)C3CCC12C,0.0,0.0,0.0,0.0,,0.0,0.0
ganaxolone,CC(=O)C1CCC2C3CCC4CC(C)(O)CCC4(C)C3CCC12C,0.0,0.0,0.0,0.0,,0.0,0.0
alfaxalone (renanolone),CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
allopregnanolone,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.0,0.0,0.0,0.0,,0.0,0.0
dichlorisone-acetate,CC(=O)CC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
cicortonide,CC(=O)CC(=O)C12OC(C)(C)OC1CC1C3CC(C#N)=C4C=C(OCCCl)CCC4(C)C3(F)C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
chembl62879,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,0.0,0.0,0.0,0.0,,0.0,0.0
schembl2109666,CC(=O)NCCCC(NC(C)=O)C(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
pidolacetamol,CC(=O)Nc1ccc(OC(=O)C2CCC(=O)N2)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
ft-0668754,CC(=O)OC(C)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
oxylone acetate,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
didrovaltrate,CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,0.0,0.0,0.0,0.0,,0.0,0.0
acebrochol,CC(=O)OC1CCC2(C)C3CCC4(C)C(C(C)CCCC(C)C)CCC4C3CC(Br)C2(Br)C1,0.0,0.0,0.0,0.0,,0.0,0.0
cortivazol,CC(=O)OCC(=O)C1(O)C(C)CC2C3C=C(C)C4=Cc5c(cnn5-c5ccccc5)CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
paramethasone-acetate,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
dexamethasone-21-acetate,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
triamcinolone-diacetate,CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
methylprednisolone-acetate,CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
chloroprednisone-acetate,CC(=O)OCC(=O)C1(O)CCC2C3CC(Cl)C4=CC(=O)C=CC4(C)C3C(=O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
isoflupredone-acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
prednisolone 21-acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
cyclosporine a,C/C=C/[C@@H](C)[C@@H](O)[C@@H]1C(=O)N[C@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,0.0,0.0,0.0,0.0,,0.0,0.0
cortisone-acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
hydrocortisoni acetas,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
betamethasone-acibutate,CC(=O)OCC(=O)C1(OC(=O)C(C)C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
dexamethasone-acefurate,CC(=O)OCC(=O)C1(OC(=O)c2ccco2)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
psorcon,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
halopredone (halopredone-acetate),CC(=O)OCC(=O)C1(OC(C)=O)CCC2C3CC(F)C4=CC(=O)C(Br)=CC4(C)C3(F)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
fluazacort,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
deflazacort,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
cutisterol,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(C=O)=C4C=C(OCCCl)CCC4(C)C3(F)C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
fluocinonide,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
flunisolide-acetate,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
cyclocort,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
clocortolone-acetate,CC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
acefurtiamine,CC(=O)OCC(=O)OCCC(SC(=O)c1ccco1)=C(C)N(C=O)Cc1cnc(C)nc1N,0.0,0.0,0.0,0.0,,0.0,0.0
acetyloxyvalepotriate,CC(=O)OCC1=COC(OC(=O)CC(C)(C)OC(C)=O)C2C1=CC(OC(=O)CC(C)C)C21CO1,0.0,0.0,0.0,0.0,,0.0,0.0
valtrate,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1,0.0,0.0,0.0,0.0,,0.0,0.0
acetiamine,CC(=O)OCCC(SC(C)=O)=C(C)N(C=O)Cc1cnc(C)nc1N,0.0,0.0,0.0,0.0,,0.0,0.0
diamorphine,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,0.0,0.0,0.0,0.0,,0.0,0.0
tixocortol-pivalate,CC(C)(C)C(=O)SCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
stiripentol [mi],CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,0.0,0.0,0.0,0.0,,0.0,0.0
butaclamol,CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,0.0,0.0,0.0,0.0,,0.0,0.0
prednisolone_tebutate,CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
triamcinolone-hexacetonide,CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
hopantenic-acid,CC(C)(CO)C(O)C(=O)NCCCC(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
126544-47-6,CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
apomorphine_r,CC(C)C(CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,0.0,0.0,0.0,0.0,,0.0,0.0
34071-19-7,CC(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,0.0,0.0,0.0,0.0,,0.0,0.0
oxaflozane,CC(C)N1CCOC(c2cccc(C(F)(F)F)c2)C1,0.0,0.0,0.0,0.0,,0.0,0.0
amesergide,CC(C)n1cc2c3c(cccc31)C1CC(C(=O)NC3CCCCC3)CN(C)C1C2,0.0,0.0,0.0,0.0,,0.0,0.0
ctk7f4431,CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0.0,0.0,0.0,0.0,,0.0,0.0
cathinone,CC(N)C(=O)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
schembl9192185,CC1(C)CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,0.0,0.0,0.0,0.0,,0.0,0.0
methastyridone,CC1(C)NC(=O)C(C=Cc2ccccc2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
triclonide,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CCl)O1,0.0,0.0,0.0,0.0,,0.0,0.0
tralonide,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CF)O1,0.0,0.0,0.0,0.0,,0.0,0.0
flucloronide (fluclorolone-acetonide),CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
fluovitef,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
ciprocinonide,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)COC(=O)C2CC2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
nasalide,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
"12-fluoro-5-hydroxy-6b-(hydroxyacetyl)-4a,6a,8,8-tetramethyl-3,4,4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-tetradecahydro-2h-naphtho[2',1':4,5]indeno[1,2-d][1,3]dioxol-2-one",CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
triamcinolone-furetonide,CC1(C)OC2CC3C4CC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)COC(=O)c2cc3ccccc3o2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
triamcinolone-acetonide,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
desonide,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
halcinonide,CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,0.0,0.0,0.0,0.0,,0.0,0.0
drocinonide,CC1(C)OC2CC3C4CCC5CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
aprepitant,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.0,0.0,0.0,0.0,,0.0,0.0
amcinafide,CC1(c2ccccc2)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
oxisopred,CC12C=CC(=O)C1C(=O)CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
cloprednol,CC12C=CC(=O)C=C1C(Cl)=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
schembl24949,CC12C=CC(=O)C=C1C(Cl)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
fluocinolone,CC12C=CC(=O)C=C1C(F)CC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,0.0,0.0,0.0,0.0,,0.0,0.0
fernisone,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
prednisolut,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
naflocort,CC12C=CC(=O)C=C1CCC1C3CC4Cc5ccccc5CC4(C(=O)CO)C3(C)CC(O)C12F,0.0,0.0,0.0,0.0,,0.0,0.0
dichlorisone,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(Cl)C12Cl,0.0,0.0,0.0,0.0,,0.0,0.0
alfadolone,CC12CC(=O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
hydrocortisone-hemisuccinate,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
ft-0675254,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CS,0.0,0.0,0.0,0.0,,0.0,0.0
cortisuzol,CC1=CC2C(C(O)CC3(C)C2CC(C)C3(O)C(=O)COC(=O)c2cccc(S(=O)(=O)O)c2)C2(C)Cc3cnn(-c4ccccc4)c3C=C12,0.0,0.0,0.0,0.0,,0.0,0.0
methyldesorphine,CC1=CCC2C3Cc4ccc(O)c5c4C2(CN3C)C1O5,0.0,0.0,0.0,0.0,,0.0,0.0
phendimetrazine,CC1C(c2ccccc2)OCCN1C,0.0,0.0,0.0,0.0,,0.0,0.0
ketazocine,CC1C2C(=O)c3ccc(O)cc3C1(C)CCN2CC1CC1,0.0,0.0,0.0,0.0,,0.0,0.0
medrysone,CC1CC2C(C(O)CC3(C)C(C(=O)O)CCC23)C2(C)CCC(=O)C=C12,0.0,0.0,0.0,0.0,,0.0,0.0
protriptyline,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,0.0,0.0,0.0,0.0,,0.0,0.0
methylprednisolone21hemisuccinate (methylprednisolone-hemisuccinate),CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12,0.0,0.0,0.0,0.0,,0.0,0.0
schembl13026158,CC1CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
db-051804,CC1CC2C3CC(F)C4=CC(=O)C(Cl)=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
halocortolone,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(F)CC2(C)C1C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
schembl13026145,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
clocortolone-pivalate,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
flumethasone (flumetasone and diflorasone),CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
flumethasone21pivalate (flumetasone-pivalate),CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
diflucortolone,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
"[2-(6,9-difluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-7,8,11,12,14,15,16,17-octahydro-6h-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] 2,2-dimethylpropanoate",CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
"pregna-1,4-diene-3,20-dione, 9-chloro-11,17,21-trihydroxy-16-methyl-, (11.beta.,16.beta.)-",CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
mometasone (mometasone-furoate),CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,0.0,0.0,0.0,0.0,,0.0,0.0
clobetasone,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)CCl,0.0,0.0,0.0,0.0,,0.0,0.0
dimesone,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(C)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
"21-chloro-9-fluoro-11,17-dihydroxy-16-methylpregna-1,4-diene-3,20-dione",CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,0.0,0.0,0.0,0.0,,0.0,0.0
ft-0696623,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccccc1)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
desoxymetasone,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
