compound_name,SMILES,drug_norm,num_targets_moa,ad_weight_sum,num_core_hits,ad_hit_targets,drug_name_out,ad_score_norm,core_gate,ad_score_gated,phase2_score
buprenorphine,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,buprenorphine,2,0.0,0,,buprenorphine,0.0,0,0.0,0.0
valperinol,COC1OC2OC3(CN4CCCCC4)C(O)CC(C2C)C13,valperinol,0,0.0,0,,valperinol,0.0,0,0.0,0.0
befloxatone,COCC1CN(c2ccc(OCCC(O)C(F)(F)F)cc2)C(=O)O1,befloxatone,0,0.0,0,,befloxatone,0.0,0,0.0,0.0
clovoxamine,COCCCCC(=NOCCN)c1ccc(Cl)cc1,clovoxamine,0,0.0,0,,clovoxamine,0.0,0,0.0,0.0
cerivastatin,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,cerivastatin,0,0.0,0,,cerivastatin,0.0,0,0.0,0.0
milameline,CON=CC1=CCCN(C)C1,milameline,0,0.0,0,,milameline,0.0,0,0.0,0.0
roletamide,COc1cc(C(=O)C=CN2CC=CC2)cc(OC)c1OC,roletamide,0,0.0,0,,roletamide,0.0,0,0.0,0.0
cinoctramide,COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,cinoctramide,0,0.0,0,,cinoctramide,0.0,0,0.0,0.0
"3-(3,4,5-trimethoxyphenyl)prop-2-enamide",COc1cc(C=CC(N)=O)cc(OC)c1OC,3 prop 2 enamide,0,0.0,0,,"3-(3,4,5-trimethoxyphenyl)prop-2-enamide",0.0,0,0.0,0.0
trimopam,COc1cc2c(cc1OC)C(c1ccccc1)CN(C)CC2,trimopam,0,0.0,0,,trimopam,0.0,0,0.0,0.0
ciladopa,COc1ccc(C(O)CN2CCN(c3cccccc3=O)CC2)cc1OC,ciladopa,0,0.0,0,,ciladopa,0.0,0,0.0,0.0
panamesine,COc1ccc(N2CC(CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,panamesine,0,0.0,0,,panamesine,0.0,0,0.0,0.0
dimeprozan,COc1ccc2c(c1)C(=CCCN(C)C)c1ccccc1O2,dimeprozan,0,0.0,0,,dimeprozan,0.0,0,0.0,0.0
dextromethorphan,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,dextromethorphan,0,0.0,0,,dextromethorphan,0.0,0,0.0,0.0
levopromazine,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,levopromazine,0,0.0,0,,levopromazine,0.0,0,0.0,0.0
noscapine,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,noscapine,0,0.0,0,,noscapine,0.0,0,0.0,0.0
drotebanol,COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3,drotebanol,0,0.0,0,,drotebanol,0.0,0,0.0,0.0
fexofenadine (allegra),CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,fexofenadine,0,0.0,0,,fexofenadine (allegra),0.0,0,0.0,0.0
hydrocodone,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,hydrocodone,0,0.0,0,,hydrocodone,0.0,0,0.0,0.0
"codeine, dihydro-",COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,codeine dihydro,0,0.0,0,,"codeine, dihydro-",0.0,0,0.0,0.0
tropapride,COc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,tropapride,0,0.0,0,,tropapride,0.0,0,0.0,0.0
tramadol,COc1cccc(C2(O)CCCCC2CN(C)C)c1,tramadol,0,0.0,0,,tramadol,0.0,0,0.0,0.0
alnespirone,COc1cccc2c1CC(CCCNCCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,alnespirone,0,0.0,0,,alnespirone,0.0,0,0.0,0.0
umespirone,COc1ccccc1N1CCN(CCCCN2C(=O)C3C(=O)N(C(C)(C)C)C(=O)C(C2=O)C3(C)C)CC1,umespirone,0,0.0,0,,umespirone,0.0,0,0.0,0.0
florfenicol,CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,florfenicol,0,0.0,0,,florfenicol,0.0,0,0.0,0.0
timobesone-acetate,CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,timobesone acetate,0,0.0,0,,timobesone-acetate,0.0,0,0.0,0.0
sumacetamol,CSCCC(NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1,sumacetamol,0,0.0,0,,sumacetamol,0.0,0,0.0,0.0
benzaprinoxide,C[N+](C)([O-])CCC=C1c2ccccc2C=Cc2c(Cl)cccc21,benzaprinoxide,0,0.0,0,,benzaprinoxide,0.0,0,0.0,0.0
amiflamine,Cc1cc(N(C)C)ccc1CC(C)N,amiflamine,0,0.0,0,,amiflamine,0.0,0,0.0,0.0
schembl4111708,Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,schembl4111708,0,0.0,0,,schembl4111708,0.0,0,0.0,0.0
ropizine,Cc1cccc(C=NN2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,ropizine,0,0.0,0,,ropizine,0.0,0,0.0,0.0
ralitoline,Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,ralitoline,0,0.0,0,,ralitoline,0.0,0,0.0,0.0
ifoxetine,Cc1cccc(OC2CCNCC2O)c1C,ifoxetine,0,0.0,0,,ifoxetine,0.0,0,0.0,0.0
piriqualone,Cc1ccccc1-n1c(C=Cc2ccccn2)nc2ccccc2c1=O,piriqualone,0,0.0,0,,piriqualone,0.0,0,0.0,0.0
109857-64-9,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,109857 64 9,0,0.0,0,,109857-64-9,0.0,0,0.0,0.0
loreclezole,ClC(=Cn1cncn1)c1ccc(Cl)cc1Cl,loreclezole,0,0.0,0,,loreclezole,0.0,0,0.0,0.0
lorcinadol,Clc1ccc(N2CCN(CC=Cc3ccccc3)CC2)nn1,lorcinadol,0,0.0,0,,lorcinadol,0.0,0,0.0,0.0
nuclotixene,Clc1ccc2c(c1)C(=CC1CN3CCC1CC3)c1ccccc1S2,nuclotixene,0,0.0,0,,nuclotixene,0.0,0,0.0,0.0
lorpiprazole,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)c1,lorpiprazole,0,0.0,0,,lorpiprazole,0.0,0,0.0,0.0
"3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine",Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,3 4 piperidine,0,0.0,0,,"3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine",0.0,0,0.0,0.0
schembl2465734,N#CCNC1CCc2ccccc21,schembl2465734,0,0.0,0,,schembl2465734,0.0,0,0.0,0.0
robalzotan,NC(=O)c1ccc(F)c2c1CC(N(C1CCC1)C1CCC1)CO2,robalzotan,0,0.0,0,,robalzotan,0.0,0,0.0,0.0
dl-tryptophan,NC(Cc1c[nH]c2ccccc12)C(=O)O,dl tryptophan,0,0.0,0,,dl-tryptophan,0.0,0,0.0,0.0
tranylcypromine,NC1CC1c1ccccc1,tranylcypromine,0,0.0,0,,tranylcypromine,0.0,0,0.0,0.0
119386-96-8,NCC(=CF)CCc1ccc(F)cc1,119386 96 8,0,0.0,0,,119386-96-8,0.0,0,0.0,0.0
cytarabin,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,cytarabin,0,0.0,0,,cytarabin,0.0,0,0.0,0.0
proc-19m,CC(C)(C)c1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,proc 19m,0,0.0,0,,proc-19m,0.0,0,0.0,0.0
buciclovir,Nc1nc2c(ncn2CCC(O)CO)c(=O)[nH]1,buciclovir,0,0.0,0,,buciclovir,0.0,0,0.0,0.0
ilepcimide,O=C(C=Cc1ccc2c(c1)OCO2)N1CCCCC1,ilepcimide,0,0.0,0,,ilepcimide,0.0,0,0.0,0.0
chembl3989733,O=C(CN1CCC(c2ccc(F)cc2)C(COc2ccc3c(c2)OCO3)C1)c1ccc(F)cc1,chembl3989733,0,0.0,0,,chembl3989733,0.0,0,0.0,0.0
carbenicillin,O=C(Cc1ccc(C(F)(F)F)cc1)N1CCCCC1CN1CCCC1,carbenicillin,0,0.0,0,,carbenicillin,0.0,0,0.0,0.0
bupropion,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CCCC1,bupropion,0,0.0,0,,bupropion,0.0,0,0.0,0.0
busulfan,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2C1CN1CCCC1,busulfan,1,0.0,0,,busulfan,0.0,0,0.0,0.0
brl53080,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccsc2C1CN1CCCC1,brl53080,0,0.0,0,,brl53080,0.0,0,0.0,0.0
gr91272,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2C1CN1CCC(O)C1,gr91272,0,0.0,0,,gr91272,0.0,0,0.0,0.0
zalcitabine,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2C1CN1CCCC1,zalcitabine,1,0.0,0,,zalcitabine,0.0,0,0.0,0.0
brl52871,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2C1CN1CCCC1,brl52871,0,0.0,0,,brl52871,0.0,0,0.0,0.0
schembl9044848,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2C1CN1CCCC1,schembl9044848,0,0.0,0,,schembl9044848,0.0,0,0.0,0.0
sb204484,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2C1CN1CCCC1,sb204484,0,0.0,0,,sb204484,0.0,0,0.0,0.0
zalospirone,O=C1C2C3C=CC(C4C=CC43)C2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,zalospirone,0,0.0,0,,zalospirone,0.0,0,0.0,0.0
sm-9018 (free base),O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,sm 9018,0,0.0,0,,sm-9018 (free base),0.0,0,0.0,0.0
lortalamine,O=C1CC2c3cc(Cl)ccc3OC3(CCNCC23)N1,lortalamine,0,0.0,0,,lortalamine,0.0,0,0.0,0.0
59388-44-2,O=C1CCC(C(=O)N2CCCCC2)N1,59388 44 2,0,0.0,0,,59388-44-2,0.0,0,0.0,0.0
cinperene,O=C1CCC(c2ccccc2)(C2CCN(CC=Cc3ccccc3)CC2)C(=O)N1,cinperene,0,0.0,0,,cinperene,0.0,0,0.0,0.0
chembl33216,O=C1CCC2C3Cc4cccc(O)c4C2(CCN3CC2CC2)C1,chembl33216,0,0.0,0,,chembl33216,0.0,0,0.0,0.0
demoxepam,O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,demoxepam,0,0.0,0,,demoxepam,0.0,0,0.0,0.0
schembl5783301,O=c1[nH]c2ccccc2c(=O)n1CCN1CC2CC(c3ccc(F)cc3)C2C1,schembl5783301,0,0.0,0,,schembl5783301,0.0,0,0.0,0.0
chloralose,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,chloralose,0,0.0,0,,chloralose,0.0,0,0.0,0.0
piflutixol,OCCC1CCN(CCC=C2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,piflutixol,0,0.0,0,,piflutixol,0.0,0,0.0,0.0
pinoxepin,OCCN1CCN(CCC=C2c3ccccc3COc3ccc(Cl)cc32)CC1,pinoxepin,0,0.0,0,,pinoxepin,0.0,0,0.0,0.0
temazepam,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,temazepam,1,0.0,0,,temazepam,0.0,0,0.0,0.0
clopenthixol,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,clopenthixol,0,0.0,0,,clopenthixol,0.0,0,0.0,0.0
salicin,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,salicin,0,0.0,0,,salicin,0.0,0,0.0,0.0
cyprazepam,[O-][N+]1=C(c2ccccc2)c2cc(Cl)ccc2N=C(NCC2CC2)C1,cyprazepam,0,0.0,0,,cyprazepam,0.0,0,0.0,0.0
dexoxadrol (dioxadrol and levoxadrol),c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1,dexoxadrol,0,0.0,0,,dexoxadrol (dioxadrol and levoxadrol),0.0,0,0.0,0.0
ceftazidime,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,ceftazidime,1,0.0,0,,ceftazidime,0.0,0,0.0,0.0
2-ethoxy-6-fluorophenylboronic acid,CCOc1cccc(F)c1B(O)O,2 ethoxy 6 fluorophenylboronic acid,0,0.0,0,,2-ethoxy-6-fluorophenylboronic acid,0.0,0,0.0,0.0
cp102,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,cp102,0,0.0,0,,cp102,0.0,0,0.0,0.0
carbamazepineepoxide,NC(=O)N1c2ccccc2[C@H]2O[C@@H]2c2ccccc21,carbamazepineepoxide,0,0.0,0,,carbamazepineepoxide,0.0,0,0.0,0.0
brl53080,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccsc2[C@H]1CN1CCCC1,brl53080,0,0.0,0,,brl53080,0.0,0,0.0,0.0
nivacortol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5c(cnn5-c5ccc(F)cc5)C[C@]4(C)[C@H]3CC[C@@]21C,nivacortol,0,0.0,0,,nivacortol,0.0,0,0.0,0.0
cycotiamine,C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,cycotiamine,0,0.0,0,,cycotiamine,0.0,0,0.0,0.0
spirilene,C/C(=C\CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,spirilene,0,0.0,0,,spirilene,0.0,0,0.0,0.0
isoprednidene,C=C1CC2C3C=CC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,isoprednidene,0,0.0,0,,isoprednidene,0.0,0,0.0,0.0
prednylidene,C=C1CC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,prednylidene,0,0.0,0,,prednylidene,0.0,0,0.0,0.0
fluprednidene,C=C1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,fluprednidene,0,0.0,0,,fluprednidene,0.0,0,0.0,0.0
acrocinonide,C=CC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,acrocinonide,0,0.0,0,,acrocinonide,0.0,0,0.0,0.0
alletorphine,C=CCN1CCC23c4c5ccc(O)c4O[C@H]2C2(OC)C=CC3(C[C@@H]2C(C)(O)CCC)C1C5,alletorphine,0,0.0,0,,alletorphine,0.0,0,0.0,0.0
viqualine,C=C[C@H]1CNCC[C@H]1CCCc1ccnc2ccc(OC)cc12,viqualine,0,0.0,0,,viqualine,0.0,0,0.0,0.0
ornidazole,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,ornidazole,0,0.0,0,,ornidazole,0.0,0,0.0,0.0
dichlorisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,dichlorisone acetate,0,0.0,0,,dichlorisone-acetate,0.0,0,0.0,0.0
ivermectin,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,ivermectin,0,0.0,0,,ivermectin,0.0,0,0.0,0.0
chloroprednisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CCC2C3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)C3C(=O)C[C@@]21C,chloroprednisone acetate,0,0.0,0,,chloroprednisone-acetate,0.0,0,0.0,0.0
cortisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2C3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,cortisone acetate,1,0.0,0,,cortisone-acetate,0.0,0,0.0,0.0
dexamethasone-acetate,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,dexamethasone acetate,1,0.0,0,,dexamethasone-acetate,0.0,0,0.0,0.0
cortivazol,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,cortivazol,1,0.0,0,,cortivazol,0.0,0,0.0,0.0
cormetasone-acetate,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,cormetasone acetate,0,0.0,0,,cormetasone-acetate,0.0,0,0.0,0.0
paramethasone-acetate,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,paramethasone acetate,1,0.0,0,,paramethasone-acetate,0.0,0,0.0,0.0
triamcinolone-diacetate,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,triamcinolone diacetate,1,0.0,0,,triamcinolone-diacetate,0.0,0,0.0,0.0
sch 31353,CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,sch 31353,0,0.0,0,,sch 31353,0.0,0,0.0,0.0
halopredone-acetate,CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2C3C[C@@H](F)C4=CC(=O)C(Br)=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,halopredone acetate,0,0.0,0,,halopredone-acetate,0.0,0,0.0,0.0
diflorasone-diacetate,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,diflorasone diacetate,1,0.0,0,,diflorasone-diacetate,0.0,0,0.0,0.0
hms3264h15,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1CC1C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]12C,hms3264h15,0,0.0,0,,hms3264h15,0.0,0,0.0,0.0
fluazacort,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,fluazacort,0,0.0,0,,fluazacort,0.0,0,0.0,0.0
formocortal,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3CC(C=O)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,formocortal,0,0.0,0,,formocortal,0.0,0,0.0,0.0
4533-89-5,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]12C,4533 89 5,0,0.0,0,,4533-89-5,0.0,0,0.0,0.0
spectrum_001092,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,spectrum 001092,0,0.0,0,,spectrum_001092,0.0,0,0.0,0.0
cicortonide,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1C3CC(C#N)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,cicortonide,0,0.0,0,,cicortonide,0.0,0,0.0,0.0
clocortolone-acetate,CC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,clocortolone acetate,0,0.0,0,,clocortolone-acetate,0.0,0,0.0,0.0
acetiamine,CC(=O)OCC/C(SC(C)=O)=C(\C)N(C=O)Cc1cnc(C)nc1N,acetiamine,0,0.0,0,,acetiamine,0.0,0,0.0,0.0
acebrochol,CC(=O)O[C@H]1CC[C@]2(C)C3CC[C@@]4(C)C(CC[C@@H]4[C@H](C)CCCC(C)C)C3C[C@@H](Br)[C@@]2(Br)C1,acebrochol,0,0.0,0,,acebrochol,0.0,0,0.0,0.0
fluorometholone-acetate,CC(=O)O[C@]1(C(C)=O)CCC2C3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,fluorometholone acetate,1,0.0,0,,fluorometholone-acetate,0.0,0,0.0,0.0
deprodone,CC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,deprodone,0,0.0,0,,deprodone,0.0,0,0.0,0.0
doxibetasol,CC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,doxibetasol,0,0.0,0,,doxibetasol,0.0,0,0.0,0.0
descinolone-acetonide,CC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,descinolone acetonide,0,0.0,0,,descinolone-acetonide,0.0,0,0.0,0.0
algestone acetonide,CC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,algestone acetonide,0,0.0,0,,algestone acetonide,0.0,0,0.0,0.0
renanolone,CC(=O)[C@H]1CCC2C3CC[C@@H]4C[C@H](O)CC[C@]4(C)C3C(=O)C[C@@]21C,renanolone,0,0.0,0,,renanolone,0.0,0,0.0,0.0
ccd 1042,CC(=O)[C@H]1CCC2C3CC[C@H]4C[C@](C)(O)CC[C@]4(C)C3CC[C@@]21C,ccd 1042,0,0.0,0,,ccd 1042,0.0,0,0.0,0.0
cyclopregnol,CC(=O)[C@H]1CCC2C3C[C@@H](O)C45C[C@H]4CC[C@]5(C)C3CC[C@@]21C,cyclopregnol,0,0.0,0,,cyclopregnol,0.0,0,0.0,0.0
pregnenolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,pregnenolone,0,0.0,0,,pregnenolone,0.0,0,0.0,0.0
pregnenolone succinate,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,pregnenolone succinate,0,0.0,0,,pregnenolone succinate,0.0,0,0.0,0.0
endrysone,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,endrysone,0,0.0,0,,endrysone,0.0,0,0.0,0.0
cetofenicol,CC(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,cetofenicol,0,0.0,0,,cetofenicol,0.0,0,0.0,0.0
tixocortol-pivalate,CC(C)(C)C(=O)O[C@]1(C(=O)CS)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,tixocortol pivalate,0,0.0,0,,tixocortol-pivalate,0.0,0,0.0,0.0
pentazocine,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,pentazocine,0,0.0,0,,pentazocine,0.0,0,0.0,0.0
pagoclone,CC(C)CCC(=O)C[C@@H]1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,pagoclone,0,0.0,0,,pagoclone,0.0,0,0.0,0.0
cilobamine,CC(C)N[C@@H]1C2CCC(CC2)[C@@]1(O)c1ccc(Cl)c(Cl)c1,cilobamine,0,0.0,0,,cilobamine,0.0,0,0.0,0.0
amesergide,CC(C)n1cc2c3c(cccc31)[C@H]1C[C@@H](C(=O)NC3CCCCC3)CN(C)[C@@H]1C2,amesergide,0,0.0,0,,amesergide,0.0,0,0.0,0.0
fluperolone,CC(O)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,fluperolone,0,0.0,0,,fluperolone,0.0,0,0.0,0.0
methastyridone,CC1(C)NC(=O)C(/C=C\c2ccccc2)O1,methastyridone,0,0.0,0,,methastyridone,0.0,0,0.0,0.0
halcinonide,CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,halcinonide,1,0.0,0,,halcinonide,0.0,0,0.0,0.0
drocinonide,CC1(C)O[C@@H]2CC3C4CC[C@H]5CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,drocinonide,0,0.0,0,,drocinonide,0.0,0,0.0,0.0
schembl19681909,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,schembl19681909,0,0.0,0,,schembl19681909,0.0,0,0.0,0.0
fluclorolone-acetonide,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1,fluclorolone acetonide,0,0.0,0,,fluclorolone-acetonide,0.0,0,0.0,0.0
fluocinolone-acetonide,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,fluocinolone acetonide,1,0.0,0,,fluocinolone-acetonide,0.0,0,0.0,0.0
fludroxycortide,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,fludroxycortide,0,0.0,0,,fludroxycortide,0.0,0,0.0,0.0
tralonide,CC1(C)O[C@@H]2C[C@H]3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CF)O1,tralonide,0,0.0,0,,tralonide,0.0,0,0.0,0.0
